title,location,year,month,day,event
Israel,31.7833302 35.2166658,1996,4,11,"April 11 &ndash; The Israeli government launches Operation Grapes of Wrath, consisting of massive attacks on Lebanon, in retaliation for prior terrorist attacks, and sparking off a violent series of retaliations."
Qana,33.205499178 35.292832162,1996,4,18,April 18 &ndash; Qana Massacre: Over 100 Lebanese civilians are killed after Israel shells the UN compound in Qana.
Italy,41.8999964 12.4833314,1996,4,21,"April 21 &ndash; A general election in Italy proclaims a new government headed by Romano Prodi and his Olive Tree coalition, replacing Silvio Berlusconi."
Israel,31.7833302 35.2166658,1996,4,24,"April 24 &ndash; At the urging of Yasser Arafat, the Palestine Liberation Organization drops its clause calling for the removal of Israel. The Israeli government responds by dropping a similar clause concerning the existence of Palestine."
Australia,-35.2999988 149.1333328,1996,4,28,"April 28 &ndash; Port Arthur massacre: Martin Bryant kills 35 people at the Port Arthur, Tasmania tourist site, Australia."
Khartoum,15.626497494 32.526497894,1996,5,4,"May 4 &ndash; A Sudanese Federal Airlines jet crashes on a domestic flight in a severe dust storm, while making an emergency landing 325 kilometres northeast of Khartoum, killing all 53 passengers and crew."
Hawaii,21.306832106 -157.791163502,1996,5,8,May 8 &ndash; The Keck II telescope is dedicated in Hawaii.
South Africa,-29.046 25.063,1996,5,9,"May 9 &ndash; South Africa's National Party pulls out of the 2-year-old coalition government, and the African National Congress assumes full political control."
Uganda,1.28 32.39,1996,5,9,"May 9 &ndash; Ugandan president Yoweri Museveni wins a landslide victory in the country's first direct presidential elections, securing 75% of the vote."
Port Arthur massacre (Australia),-43.135332792 147.85166326,1996,5,10,"May 10 &ndash; The Australian government introduces a nationwide ban on the private possession of both automatic and semi-automatic rifles, in response to the Port Arthur massacre."
Hong Kong,22.273665572 114.155332712,1996,5,10,"May 10 &ndash; Vietnamese boat people in Hong Kong, facing forced repatriation due to their classification as economic migrants rather than refugees, stage a protest at the Whitehead Detention Centre."
Everglades,26.0 -80.7,1996,5,11,"May 11 &ndash; After takeoff from Miami, Florida, a fire started by improperly handled oxygen canisters in the cargo hold of Atlanta-bound ValuJet Flight 592, causes the Douglas DC-9 to crash in the Florida Everglades, killing all 110 on board."
Bangladesh,23 90,1996,5,13,May 13 &ndash; Severe thunderstorms and a tornado in Bangladesh kill 600.
India,21 78,1996,5,17,"May 17–28 &ndash; Atal Bihari Vajpayee, leader of the Bharatiya Janata Party, is elected the new prime minister of India, replacing P. V. Narasimha Rao of the Indian National Congress. However, the party does not receive an overall majority and Vajpayee resigns 13 days later rather than face a no confidence vote, and is replaced by the United Front, led Deve Gowda."
Colorado,39 -105.5,1996,5,20,"May 20 &ndash; Gay rights &ndash; ''Romer v. Evans'': The Supreme Court of the United States rules against a law that prevents any city, town or county in the state of Colorado from taking any legislative, executive, or judicial action to protect the rights of homosexuals."
Lake Victoria,-1 33,1996,5,21,"May 21 &ndash; The ''MV Bukoba'' sinks in Tanzanian waters in Lake Victoria, killing nearly 1,000 in one of Africa's worst maritime disasters."
France,47 2,1996,5,23,"May 23 &ndash; Members of the Armed Islamic Group in Algeria kill 7 French Trappist monks, after talks with French government concerning the imprisonment of several GIA sympathisers break down."
Tirana,41.324665368 19.818663392,1996,5,28,"May 28 &ndash; Albania's general election of May 26 is declared unfair by international monitors, and the ruling Democratic Party under President Sali Berisha is charged by the Organization for Security and Co-operation in Europe with rigging the elections. Several hundred protestors gather in Tirana to demonstrate against the election result."
Israel,31.7833302 35.2166658,1996,5,30,"May 30 &ndash; The Likud Party, led by Benjamin Netanyahu, wins a narrow victory in the Israeli general election."
FIFA,47.375498498 8.571331048,1996,5,31,"May 31 &ndash; FIFA decides to give the FIFA World Cup 2002, the first World Cup in Asia, to Japan and South Korea, becoming the first World Cup with co-host countries in the history of the event."
Czech Republic,49.749997 15.749997,1996,6,1,"June 1–3 &ndash; The Czech Republic's first general election ends inconclusively. Prime Minister Václav Klaus and his incumbent Civic Democratic Party emerge as the winners, but are unable to form a majority government. President Václav Havel refuses to invite Klaus to form a coalition."
French Guiana,4 -53,1996,6,4,June 4 &ndash; The space rocket Ariane 5 explodes 40 seconds after takeoff in French Guiana. The project costs European governments 7.5 billion US dollars over 11 years.
NATO,50.8723565106 4.41987165384,1996,6,6,"June 6 &ndash; Leighton W. Smith, Jr. resigns as NATO commander in the face of increasing criticism."
County Limerick,52.499998 -8.749997,1996,6,7,"June 7 &ndash; An IRA gang murders Detective Garda Jerry McCabe during a botched armed robbery in Adare, County Limerick."
French Open,48.8416283001 2.24286236188,1996,6,8,"June 8 &ndash; Steffi Graf defeats Arantxa Sánchez Vicario in the longest ever women's final at the French Open, to win her 19th Grand Slam title."
São Paulo,-23.5499978 -46.6333308,1996,6,11,June 11 &ndash; An explosion in a São Paulo suburban shopping centre kills 44 and injures more than 100.
Montana,47 -110,1996,6,13,June 13 &ndash; An 81-day standoff between the Montana Freemen and FBI agents ends with their surrender in Montana.
United Kingdom,51.499998 -0.1166662,1996,6,15,"June 15 &ndash; In Manchester, UK, a massive IRA bomb injures over 200 people and devastates a large part of the city centre."
Khobar Towers bombing,26.2566523067 50.2037375184,1996,6,25,June 25 &ndash; The Khobar Towers bombing in Saudi Arabia kills 19 U.S. servicemen.
Hyde Park London,51.505164646 -0.158166034,1996,6,29,"June 29 &ndash; The Prince's Trust concert is held in Hyde Park, London, and is attended by 150,000 people. The Who headlines the event in their first performance since 1989."
People's Republic of China,35.0 103.0,1996,6,29,"June 29 &ndash; An explosion in a firecrackers factory in Sichuan Province, China kills at least 36 people and injures another 52."
Greece,39 22,1996,6,30,June 30 &ndash; Costas Simitis is elected President of the Panhellenic Socialist Movement of Greece.
UEFA Euro 1996,51.55333112 -0.274498902,1996,6,30,June 30 &ndash; Germany defeats the Czech Republic 2-1 after extra time in the final of the European Championships.
Australia,-35.2999988 149.1333328,1996,7,1,July 1 &ndash; The Northern Territory in Australia legalises voluntary euthanasia.
Midlothian,55.889829774 -3.067833062,1996,7,5,"July 5 &ndash; Dolly the sheep, the first mammal to be successfully cloned from an adult cell, is born at the Roslin Institute in Midlothian, Scotland."
Ratko Mladić,43.62583083 18.7083305,1996,7,11,July 11 &ndash; Arrest warrants are issued for Bosnian Serb war criminals Radovan Karadžić and Ratko Mladić by the Russell Tribunal in The Hague.
North Carolina,35.5 -80,1996,7,12,"July 12 &ndash; Hurricane Bertha: made landfall in North Carolina as a Category&nbsp;2 storm, causing $270&nbsp;million in damage to the United States and its possessions and many indirect deaths."
TWA Flight 800,40.650164066 -72.6333308,1996,7,17,"July 17 &ndash; Paris and Rome-bound TWA Flight 800 (Boeing 747) explodes off the coast of Long Island, New York, killing all 230 on board."
Westminster Maryland,39.572664376 -77.0,1996,7,19,"July 19 &ndash; An F3 tornado {{convert5.5mikm}} away from the Westminster, Maryland city center injures 3 people and causes $5 million in damages.]<"
Georgia (U.S. state),33 -83.5,1996,7,19,"July 19 &ndash; The 1996 Summer Olympics in Atlanta, Georgia, United States, begin."
Quebec,53.749997 -71.9833294,1996,7,21,"July 21 &ndash; Storms provoke severe flooding on Saguenay River in Quebec, in one of Canada's most costly natural disasters."
Colombo,6.933996264 79.838996644,1996,7,24,July 24 &ndash; The Dehiwala train bombing kills 56 commuters outside Colombo.
Centennial Olympic Park bombing,33.76152 -84.39255,1996,7,27,July 27 &ndash; The Centennial Olympic Park bombing at the 1996 Summer Olympics kills 1 and injures 111.
Philippines,14.583331 121.0,1996,8,1,August 1 &ndash; Sarah Balabagan returns to the Philippines.
NASA,38.876496494 -77.009833294,1996,8,6,"August 6 &ndash; NASA announces that the ALH 84001 meteorite, thought to originate from Mars, contains evidence of primitive life-forms."
Australia,-35.2999988 149.1333328,1996,8,6,August 6 &ndash; The Australian census is conducted.
Arequipa,-16.3926250962 -71.5354628581,1996,8,14,"August 14 &ndash; A rocket ignited during a fireworks display in Arequipa, Peru knocks down a high-tension power cable into a dense crowd, electrocuting 35 people."
California,35.458606 -119.355165,1996,8,15,"August 15 &ndash; Bob Dole is nominated for President of the United States, and Jack Kemp for Vice President, at the Republican National Convention in San Diego, California."
Brookfield Zoo,41.832671 -87.833462,1996,8,16,"August 16 Binti Jua, a world famous gorilla after this incident, saves a three year old boy who fell into the {{convert20ftmadj=on}} deep gorilla inclosure. Brookfield Zoo, Chicago Illinois"
North Korea,40.0 127.0,1996,8,20,"August 20 &ndash; A thousands-large protest in Seoul, calling for reunification with North Korea, is broken up by riot police."
South Africa,-29.046 25.063,1996,8,21,"August 21 &ndash; Former president of South Africa, F. W. de Klerk, makes an official policy for crimes committed under Apartheid to the Truth and Reconciliation Commission in Cape Town."
Amman,31.9333296 35.9333296,1996,8,26,August 26 &ndash; Iraqi expatriates seeking refuge hijack a Sudanese airliner en route from Khartoum to Amman.
London,51.504331316 -0.123166174,1996,8,28,"August 28 &ndash; Their Royal Highnesses, the Prince and Princess of Wales, are formally divorced at the High Court of Justice in London.   Her Royal Highness The Princess of Wales is restyled Diana, Princess of Wales."
Spitsbergen,78.8999964 18.0166666,1996,8,29,"August 29 &ndash; A Russian Tupolev 143 jetliner crashes into a mountain as it approaches the airport at Spitsbergen, Norway, killing all 141 people on board."
RMS Titanic,41.72583043 -49.94082957,1996,8,30,"August 30 &ndash; Attempted raising of a 15 tonne section of the RMS Titanic failed as 1,700 spectators, including survivors of the wreck watched."
Manhattan Kansas,39.18749925 -96.585497658,1996,8,31,"August 31 &ndash; The Big 12 Conference is inaugurated with a football game between Kansas State University and Texas Tech University in Manhattan, Kansas."
Iraq,33.0 44.0,1996,9,3,September 3 &ndash; The U.S. launches Operation Desert Strike against Iraq in reaction to the attack on Arbil.
HSBC Arena (Buffalo),42.87166318 -78.87249651,1996,9,19,September 19 &ndash; The scoreboard at Buffalo's $127.5 million dollar HSBC Arena falls to the ice just hours before a National Hockey League game; no one is injured.
Ireland,53 -7,1996,9,25,September 25 &ndash; The last of the Magdalene Asylums is closed in Ireland.
Lima,-12.039333176 -77.023666572,1996,10,2,"October 2 &ndash; An Aeroperú Boeing 757 crashes into the Pacific Ocean when the instruments fail just after takeoff from Lima Airport, killing all 70 on board."
New Zealand,-41.2833322 174.4499982,1996,10,6,October 6 &ndash; The government of New Zealand agrees to pay $130 million dollars worth of compensation for the loss of land suffered by the Māori population between the years of 1844 and 1864.
Santa Monica California,34.01833 -118.49028,1996,10,23,"October 23 &ndash; The O. J. Simpson civil trial begins in Santa Monica, California."
Uvira,-3.3999984 29.1499994,1996,10,30,October 30 &ndash; Fighting erupts when Banyamulenga Tutsis of Laurent Kabila in Zaire seize Uvira and proceed to kill Hutu refugees.
São Paulo,-23.5499978 -46.6333308,1996,10,31,"October 31 &ndash; A Brazilian TAM Fokker airliner crashes into a densely populated area of São Paulo, killing 103."
India,21 78,1996,11,7,"November 7 &ndash; A devastating category 4 Cyclone strikes Andhra Pradesh, India. The storm surge sweeps fishing villages out to sea, over 2,000 people die. 95 percent of the crops are completely destroyed."
NASA,38.876496494 -77.009833294,1996,11,7,November 7 &ndash; NASA launches the Mars Global Surveyor.
Lagos,6.451831526 -3.39083177,1996,11,8,November 8 &ndash; All 141 people on board a Nigerian-owned Boeing 727 die when the aircraft crashes into the Atlantic Ocean  while approaching Lagos airport.
1996 Charkhi Dadri mid-air collision,28.6 76.2739,1996,11,12,"November 12 &ndash; Saudi Arabian Airlines Boeing 747 collides in mid-air with Kazakhstan Airlines Il-76, resulting in the loss of 349 lives."
State Street (Chicago),41.88206 -87.6278,1996,11,15,November 15 &ndash; State Street in Chicago is re-opened to pedestrian traffic.
Kaspiysk,42.874829834 47.636330788,1996,11,17,"November 17 &ndash; A bomb explosion in Kaspiysk, Russia kills 32 people."
Tasmania,-42 147,1996,11,19,November 19 &ndash; Martin Bryant is sentenced to 35 consecutive sentences of life imprisonment plus 1035 years without parole for murdering 35 people in a shooting spree in Tasmania earlier this year.
Humberto Vidal Explosion,18.398388 -66.0493,1996,11,21,"November 21 &ndash; A propane explosion at the Humberto Vidal shoe store and office building in San Juan, Puerto Rico kills 33."
Indian Ocean,-20 80,1996,11,23,"November 23 &ndash; Ethiopian Airlines Flight 961 is hijacked, then crashes into the Indian Ocean off the coast of Comoros after running out of fuel, killing 125."
Florida,28.1333328 -81.625664164,1996,11,25,"November 25 &ndash; An ice storm strikes the U.S., killing 26 directly, hundreds more from accidents.   A powerful windstorm blasts Florida; winds gust to 90&nbsp;mph."
Philippines,14.583331 121.0,1996,11,25,November 25 &ndash; The APEC Summit opens in the Philippines.
Las Vegas Strip,36.11916619 -115.16999932,1996,11,26,November 26 &ndash; The Sands Hotel in Las Vegas is imploded to make way for the Venetian Hotel.
Burma,22 96,1996,12,2,December 2 &ndash; Widespread student pro-democracy protests are broken up in Burma.
Ghana,5.5499978 -0.249999,1996,12,9,December 9 &ndash; Jerry Rawlings is reelected president of Ghana.
Hong Kong,22.273665572 114.155332712,1996,12,11,December 11 &ndash; Tung Chee Hwa is appointed to become the new leader of Hong Kong after it reverts to Chinese rule in 1997.
Lima,-12.039333176 -77.023666572,1996,12,17,"December 17 &ndash; The Túpac Amaru Revolutionary Movement takes 72 hostages in the Japanese Embassy in Lima, Peru."
Boulder Colorado,40.017624 -105.27966,1996,12,25,"December 25 &ndash; JonBenét Ramsey, 6, is murdered in the basement of her parents' home in Boulder, Colorado."
India,21 78,1996,12,30,"December 30 &ndash; In the Indian state of Assam, a passenger train is bombed by Bodo separatists, killing 26."
Israel,31.7833302 35.2166658,1996,12,30,"December 30 &ndash; Proposed budget cuts by Benjamin Netanyahu spark protests from 250,000 workers, who shut down services across Israel."
Las Vegas Strip,36.11916619 -115.16999932,1996,12,31,December 31 &ndash; The Hacienda in Las Vegas is imploded to make way for the Mandalay Bay.
Los Angeles,34.0499998 -118.249999,1997,0,0,The 1990 film ''Predator 2'' takes place in 1997 Los Angeles.
Tokyo,35.700330532 139.708997164,1997,0,0,The manga and anime ''InuYasha'' takes place in 1997 in Tokyo.
Southern Ocean,-77.83333 166.666664,1997,1,9,"January 9  &ndash; Yachtsman Tony Bullimore is found alive, 5 days after his boat capsized in the Southern Ocean.Bill Clinton, the President of the United States, began his second term on January 20"
Cape Canaveral,28.45333152 -80.52333124,1997,1,17,"January 17 &ndash; A Delta II rocket carrying a military GPS payload explodes, shortly after liftoff from Cape Canaveral."
Rwanda,-1.939662908 30.055666444,1997,1,18,"January 18 &ndash; In northwest Rwanda, Hutu militia members kill 3 Spanish aid workers, 3 soldiers, and seriously wound another."
West Bank,32.0 35.3833318,1997,1,19,"January 19 &ndash; Yasser Arafat returns to Hebron after more than 30 years, and joins celebrations over the handover of the last Israeli-controlled West Bank city."
France,47 2,1997,1,27,"January 27 &ndash; It is revealed that French museums had nearly 2,000 pieces of art that had been stolen by Nazis."
United Kingdom,51.499998 -0.1166662,1997,2,4,February 4 &ndash; British Home Secretary Michael Howard informs Moors Murderer Myra Hindley that she will never be released from prison. Mr. Howard has made the decision in agreement with a recommendation made by his predecessor David Waddington in 1990.
Switzerland,46.83333 8.333332,1997,2,5,February 5 &ndash; The so-called Big Three banks in Switzerland announced the creation of a $71 million fund to aid Holocaust survivors and their families.
Bougainville Island,-6.0 155.0,1997,2,10,February 10 &ndash; Sandline affair: Australian newspapers publish stories that the government of Papua New Guinea has brought mercenaries onto Bougainville Island.
Mir,-44.249999 -150.3999984,1997,2,23,February 23 &ndash; A small fire occurs on the Russian space station Mir.
Republic of Ireland,53.339831974 -6.267165598,1997,2,27,February 27 &ndash; Divorce becomes legal in the Republic of Ireland.
North Hollywood shootout,34.188499246 -118.391165102,1997,2,28,February 28 &ndash; North Hollywood shootout: Two robbers wearing kevlar body armor armed with AKMs containing armor-piercing bullets injure 17 police officers and civilians in a gun battle. The incident sparked debate on the appropriate firepower for United States patrol officers to have available in similar situations in the future.
London,51.504331316 -0.123166174,1997,3,6,March 6 &ndash; Pablo Picasso's ''Tête de Femme'' is stolen from a London gallery (recovered a week later).
India,21 78,1997,3,13,March 13 &ndash; India's Missionaries of Charity chooses Sister Nirmala to succeed Mother Teresa as its leader.
Sichuan,30.0 103.0,1997,3,13,"March 13 &ndash; The National People's Congress of the People's Republic of China creates a new Chongqing Municipality, out of part of Sichuan."
Zaire,-4.32166538 15.31999872,1997,3,21,"March 21 &ndash; In Zaire, Etienne Tshiksekedi is appointed prime minister; he ejects supporters of Mobutu Sese Seko from his cabinet."
Italy,41.8999964 12.4833314,1997,4,11,April 11 &ndash; Fire damages the Turin Cathedral in Italy.
Texas,31 -100,1997,4,16,"April 16 &ndash; Houston, Texas socialite Doris Angleton is murdered in her River Oaks home. Roger Angleton later admits to the crime in his suicide note. Despite being found innocent of the crime by a Texas jury, he is later arrested by the United States Department of Justice on similar charges."
Red River of the North,50.391165102 -96.806496774,1997,4,18,"April 18 &ndash; The Red River of the North breaks through dikes and floods Grand Forks, North Dakota and East Grand Forks, Minnesota, causing US$ 2 billion in damage."
France,47 2,1997,4,22,"April 22 &ndash; France supports the new transitional government in Zaire, withdrawing its support of Mobutu Sese Seko."
People's Republic of China,35.0 103.0,1997,4,29,"April 29 &ndash; Two trains crash at Hunan, China; 126 are killed."
United Kingdom,51.499998 -0.1166662,1997,5,3,"May 3 &ndash; Katrina and the Waves win the Eurovision Song Contest 1997 for the UK with ''Love Shine a Light'', the most successful Eurovision entry ever."
Iran,32 53,1997,5,10,"May 10 &ndash; An earthquake near Ardekul, in northeastern Iran, kills at least 2,400."
Lufthansa,50.93582959 6.968496126,1997,5,14,"May 14 &ndash; The Star Alliance is formed between Air Canada, Lufthansa, Scandinavian Airlines System, Thai Airways International and United Airlines."
Kinshasa,-4.32166538 15.31999872,1997,5,16,"May 16 &ndash; Mobutu Sese Seko leaves Kinshasa, eventually settling in Morocco."
Kinshasa,-4.32166538 15.31999872,1997,5,17,May 17 &ndash; Troops of Laurent Kabila march into Kinshasa.
Iran,32 53,1997,5,23,May 23 &ndash; Mohammad Khatami won at 1997 Iranian presidential election and became first Iranian Reformist President.
Sierra Leone,8.483998064 -13.233999064,1997,5,25,May 25 &ndash; A military coup in Sierra Leone replaces President Ahmad Tejan Kabbah with Major Johnny Paul Koromah.
New Brunswick,46.6999972 -66.1166662,1997,5,31,"May 31 &ndash; The 13-kilometer Confederation Bridge, the world's longest bridge spanning ice covered waters, opens between Prince Edward Island and New Brunswick, Canada."
Iraq,33.0 44.0,1997,6,1,"June 1 &ndash; Iraq disarmament crisis: Iraqi military escorts on board an UNSCOM helicopter try to physically prevent the UNSCOM pilot from flying the helicopter in the direction of its planned destination, threatening the safety of the aircraft and their crews."
Bolivia,-19.0333332 -65.249999,1997,6,1,June 1 &ndash; Hugo Banzer wins the Presidential elections in Bolivia.
Oklahoma City bombing,35.4703981184 -97.516831266,1997,6,2,"June 2 &ndash; In Denver, Colorado, Timothy McVeigh is convicted on 15 counts of murder and conspiracy for his role in the 1995 Oklahoma City bombing."
New Jersey,40 -74.5,1997,6,6,"June 6 &ndash; In Lacey Township, New Jersey, high school senior Melissa Drexler kills her newborn baby in a toilet."
Microsoft,47.6370891183 -122.123736172,1997,6,7,"June 7 &ndash; A computer user known as _eci publishes his Microsoft C source code on a Windows 95 and Windows NT exploit, which later becomes WinNuke. The source code gets wide distribution across the internet, and Microsoft is forced to release a security patch."
California,35.458606 -119.355165,1997,6,8,"June 8 &ndash; A United States Coast Guard helicopter crashes near Humboldt Bay, California; all 4 crewmembers perish."
House of Commons of the United Kingdom,51.4932646936 -0.1214661808,1997,6,11,"June 11 &ndash; In the United Kingdom, the House of Commons votes for a total ban on handguns."
Plymouth Montserrat,16.706417 -62.215839,1997,6,25,"June 25 &ndash; A massive eruption of the Soufrière Hills volcano on the island of Montserrat leads to evacuation and eventual abandonment of the capital, Plymouth."
Republic of Ireland,53.339831974 -6.267165598,1997,6,26,"June 26 &ndash; Bertie Ahern is appointed as the 10th Taoiseach of the Republic of Ireland and Mary Harney is appointed as the 16th, and first female, Tánaiste, after their parties, Fianna Fáil and the Progressive Democrats respectively, win the 1997 General Election."
Hong Kong,22.273665572 114.155332712,1997,7,1,July 1 &ndash; The United Kingdom hands sovereignty of Hong Kong to the People's Republic of China.
Mars Pathfinder,19.13 -33.22,1997,7,4,July 4 &ndash; NASA's Pathfinder space probe lands on the surface of Mars.
Mayo Clinic,44.0222 -92.4666,1997,7,8,July 8 &ndash; Mayo Clinic researchers warn that the dieting drug fen-phen can cause severe heart and lung damage.
Czech Republic,49.749997 15.749997,1997,7,8,"July 8 &ndash; NATO invites the Czech Republic, Hungary, and Poland to join the alliance in 1999."
London,51.504331316 -0.123166174,1997,7,10,"July 10 &ndash; In London, scientists report their DNA analysis findings from a Neanderthal skeleton, which support the out of Africa theory of human evolution, placing an African Eve at 100,000 to 200,000 years ago."
Ermua,43.1833326 -2.499998,1997,7,10,"July 10 &ndash; Miguel Ángel Blanco is kidnapped in Ermua, Spain and murdered by the ETA."
USS Constitution,42.369915187 -71.0533464533,1997,7,21,"July 21 &ndash; On her 200th birthday, the fully restored USS Constitution (aka Old Ironsides) sets sail for the first time in 116 years."
India,21 78,1997,7,25,July 25 &ndash; K.R. Narayanan is sworn in as India's 10th president and the first member of the Dalit caste to hold this office.
Australia,-35.2999988 149.1333328,1997,7,30,July 30 &ndash; 18 people are killed in the Thredbo landslide in the Snowy Mountains resort in Australia. Stuart Diver is the only survivor.
New South Wales,-32.0 147.0,1997,8,2,"August 2 &ndash; Australian ski instructor Stuart Diver is rescued as the sole survivor from the Thredbo landslide in New South Wales, in which 18 die."
United Parcel Service,33.9393562426 -84.3557869102,1997,8,4,"August 4 &ndash; 185,000 Teamsters Union United Parcel Service drivers walk off the job."
Microsoft,47.6370891183 -122.123736172,1997,8,6,August 6 &ndash; Microsoft buys a $150 million share of financially troubled Apple Computer.
Antonio B. Won Pat International Airport,13.483664732 144.7916635,1997,8,6,"August 6 &ndash; Korean Air Flight 801 crash lands west of Guam International Airport, resulting in the deaths of 228 people."
Brazil,-15.749997 -47.9499962,1997,8,13,"August 13 &ndash; In Belo Horizonte, Brazil, Cruzeiro defeat Sporting Cristal of Peru 1–0, becoming the Copa Libertadores de América champions for the second time."
Lorain Ohio,41.442331564 -82.167999328,1997,9,4,"September 4 &ndash; In Lorain, Ohio, the last Ford Thunderbird for 3 years rolls off the assembly line."
International Olympic Committee,46.51749793 6.591497634,1997,9,5,"September 5 &ndash; The International Olympic Committee picks Athens, Greece to be the host city for the 2004 Summer Olympics."
Westminster Abbey,51.492998028 -0.123166174,1997,9,6,"September 6 &ndash; The funeral of Diana, Princess of Wales takes place at Westminster Abbey, watched by over 2 billion people worldwide."
Garuda Indonesia Flight 152,3.258832298 98.674663968,1997,9,26,September 26 &ndash; An air crash in Indonesia (likely caused by smoke rising from numerous forest fires in the area) kills 235 people (see Garuda Indonesia Flight 152).
Basilica of San Francesco d'Assisi,43.071499714 12.60333092,1997,9,26,"September 26 &ndash; An earthquake strikes the Italian regions of Umbria and Marche, causing part of the Basilica of St. Francis at Assisi to collapse."
Pearl Mississippi,32.269832254 -90.103166254,1997,10,1,"October 1 &ndash; Luke Woodham walks into Pearl High School in Pearl, Mississippi and opens fire, killing 2 girls, after killing his mother earlier that morning."
United Kingdom,51.499998 -0.1166662,1997,10,2,"October 2 &ndash; British scientists Moira Bruce and John Collinge, with their colleagues, independently show that the new variant form of the Creutzfeldt-Jakob disease is the same disease as Bovine spongiform encephalopathy."
NASA,38.876496494 -77.009833294,1997,10,15,October 15 &ndash; NASA launches the Cassini-Huygens probe to Saturn.
Newton Massachusetts,42.335998656 -71.205999176,1997,10,30,"October 30 &ndash; In Newton, Massachusetts, British au pair Louise Woodward is found guilty of the baby-shaking death of 8-month-old Matthew Eappen."
France,47 2,1997,11,3,"November 3 &ndash; In France, striking truck drivers blockade ports during a pay dispute."
Fairfax Virginia,38.851496594 -77.30249879,1997,11,10,"November 10 &ndash; A Fairfax, Virginia jury finds Mir Aimal Kasi guilty of murdering 2 CIA employees in 1993."
Des Moines Iowa,41.587830982 -93.61916419,1997,11,19,"November 19 &ndash; In Des Moines, Iowa, Bobbi McCaughey gives birth to septuplets in the second known case where all 7 babies are born alive, and the first in which all survive infancy."
NASA,38.876496494 -77.009833294,1997,11,27,"November 27 &ndash; NASA's Tropical Rainfall Measuring Mission is launched, the start of the satellite component of the Clouds and the Earth's Radiant Energy System."
Ottawa,45.417 -75.7,1997,12,3,"December 3 &ndash; In Ottawa, Canada, representatives from 121 countries sign a treaty prohibiting the manufacture and deployment of anti-personnel land mines. However, the United States, the People's Republic of China, and Russia do not sign the treaty."
High Court of Justice,51.5002146658 -0.1235495058,1997,12,8,"December 8 &ndash; Myra Hindley, one of the Moors murderers, arrives at the High Court of Justice, to contest a recent Home Secretary's decision that she should remain in prison until she dies."
Guyana,6.7666636 -58.0,1997,12,19,December 19 &ndash; Janet Jagan the former wife of Cheddi Jagan took office in Guyana.
Maze (HM Prison),54.486498054 -6.104499582,1997,12,27,"December 27 &ndash; Ulster loyalist paramilitary leader Billy Wright is assassinated in Northern Ireland, inside Long Kesh prison."
Hong Kong,22.273665572 114.155332712,1997,12,29,December 29 &ndash; Hong Kong begins to kill all the chickens within its territory (1.25 million) to stop the spread of a potentially deadly influenza strain.
Relizane,35.7333304 0.5499978,1997,12,30,"December 30 &ndash; Wilaya of Relizane massacres of December 30, 1997: In the worst incident in Algeria's insurgency, 400 are killed from four villages in the ''wilaya'' of Relizane."
Iraq,33.0 44.0,1998,0,0,"February &ndash; Iraq disarmament crisis: The United States Senate passes Resolution 71, urging U.S. President Bill Clinton to take all necessary and appropriate actions to respond to the threat posed by Iraq's refusal to end its weapons of mass destruction programs."
People's Republic of China,35.0 103.0,1998,0,0,July &ndash; The Yangtze River experiences massive flooding as the government of the People's Republic of China sends in the Army for flood relief efforts.
North America,48.166666 -100.166666,1998,0,0,The fourth generation of VW's Passat automobile goes on sale in North America.
California,35.458606 -119.355165,1998,1,1,January 1 &ndash; Smoking is banned in all California bars and restaurants.
New Brunswick,46.6999972 -66.1166662,1998,1,10,"January 4 – January 10 &ndash; A massive winter storm, partly caused by El Niño, strikes New England, southern Ontario, Quebec, and New Brunswick, resulting in widespread power failures, severe damage to forests, and numerous deaths."
Nepal,26.5333312 86.7333304,1998,1,20,January 20 &ndash; Nepalese police intercept a shipment of 272 human Skulls in Kathmandu.
Temple of the Tooth,7.289665508 80.636497454,1998,1,25,"January 25 &ndash; The Liberation Tigers of Tamil Eelam (LTTE) suicide attack Sri Lanka's Temple of the Tooth, killing 8 people, injuring 25 others."
White House,38.89767 -77.03655,1998,1,26,"January 26 &ndash; Lewinsky scandal: On American television, President Bill Clinton denies he had sexual relations with former White House intern Monica Lewinsky."
Philippines,14.583331 121.0,1998,1,28,"January 28 &ndash; Gunmen hold at least 400 children and teachers hostage for several hours, at an elementary school in Manila, Philippines."
Italy,41.8999964 12.4833314,1998,2,3,"February 3 &ndash; Cavalese cable-car disaster: a United States Military pilot causes the deaths of 20 people near Trento, Italy, when his low-flying plane severs the cable of a cable-car."
France,47 2,1998,2,6,"February 6 &ndash; The French prefect Claude Erignac is assassinated in the streets of Ajaccio, Corse."
Tbilisi,41.7166638 44.7833302,1998,2,9,"February 9 &ndash; Eduard Shevardnadze, the Georgian head of state, survives an assassination attempt in Tbilisi."
Maine,45.5 -69,1998,2,10,"February 10 &ndash; Voters in Maine repeal a gay rights law passed in 1997, becoming the first U.S. state to abandon such a law."
China Airlines Flight 676,25.0915 121.2305,1998,2,16,"February 16 &ndash; China Airlines Flight 676 crashes into a residential area near Chiang Kai-shek International Airport, killing 202 people (all 196 on board and 6 on the ground)."
New York City,40.7166638 -74.0,1998,2,18,"February 18 &ndash; Two white separatists are arrested in Nevada, accused of plotting biological warfare on New York City subways."
